Feature,Relevance_to_Target,Max_Redundancy_Score,Mean_Redundancy_Score,Stability_Score,Composite_Score
hash_13504,0.00022291687161646128,0.16730160509904668,0.003120523873910277,1.0,0.8329213117725697
hash_15158,0.0007379787962897055,0.1680573566599619,0.0023720397801586224,1.0,0.8326806221363279
hash_29402,0.0009313119592458571,0.16829652385345706,0.0028184035251823743,1.0,0.8326347881057887
hash_10457,0.0004748323595354489,0.1679310351056066,0.004035680789485372,1.0,0.8325437972539288
hash_21665,0.00012980768519195356,0.1677718886503429,0.0060483910544173874,1.0,0.832357919034849
hash_8978,0.00023259708508646337,0.16794242897065317,0.006254592746860807,1.0,0.8322901681144333
hash_1224,0.0008139620870912355,0.16856903020424235,0.005511126643729222,1.0,0.8322449318828489
hash_27135,0.0008245187053693824,0.16860429878634897,0.00648537989559572,1.0,0.8322202199190205
hash_16089,0.0004265764533558384,0.1683483070965194,0.0028519367418136867,1.0,0.8320782693568364
hash_13511,7.618083736531357e-05,0.16813470945164302,0.003857222311967085,1.0,0.8319414713857223
hash_13143,0.0005204444195929027,0.16863375169418884,0.004853683053445238,1.0,0.8318866927254042
hash_4488,0.0002873192909613951,0.1684210799618064,0.0029086085295276795,1.0,0.8318662393291549
hash_32037,0.0002687277434171791,0.1685471713681642,0.0031781867582959047,1.0,0.831721556375253
hash_16854,0.00030750406210003155,0.16862351093604222,0.005066793938558202,1.0,0.8316839931260579
hash_5248,0.0003990230891020568,0.16876501966210392,0.0058776274970513895,1.0,0.8316340034269981
hash_15615,0.0003307702576863148,0.16881758317559595,0.005783895986710715,1.0,0.8315131870820903
hash_9734,0.00033509189053627236,0.16918339673432736,0.0036995524494527034,1.0,0.8311516951562089
hash_31241,9.623489350989688e-05,0.1689462932696218,0.0039733996082217705,1.0,0.8311499416238881
hash_4778,0.0007580007051039837,0.16995401305677138,0.0047056236651021955,1.0,0.8308039876483326
hash_30676,0.0009250716270733464,0.17029316653652962,0.0048030331910619666,1.0,0.8306319050905439
hash_22335,0.00035943338111249636,0.16973214228254777,0.0033963362731576343,1.0,0.8306272910985648
hash_20173,0.00040907439124066903,0.17010090914761974,0.004774609816683436,1.0,0.8303081652436208
hash_16513,0.00019174335149250833,0.17006342181632206,0.0038282100081484813,1.0,0.8301283215351704
hash_16210,0.000269287469796625,0.17021038173018094,0.002887591587371562,1.0,0.8300589057396157
hash_23560,0.0008517859238372518,0.17080764905875048,0.007366716590569292,1.0,0.8300441368650868
hash_10962,9.974112153246216e-05,0.17007176316832978,0.0052943774075096366,1.0,0.8300279779532027
hash_26847,0.00022946379989322778,0.17027868553854178,0.0031948636290604466,1.0,0.8299507782613514
hash_2189,0.00047305895301175875,0.17072583960471172,0.004124520736637251,1.0,0.8297472193483
hash_2164,0.0004071309386911748,0.17075924980625246,0.003344372658692572,1.0,0.8296478811324388
hash_5982,0.00015908522306139019,0.17053720481145135,0.0038368603959657017,1.0,0.82962188041161
hash_32529,0.00044451141938515125,0.17082522173053513,0.005129188005729002,1.0,0.82961928968885
hash_10743,0.000601213670163951,0.17102872810588043,0.002846210682343341,1.0,0.8295724855642834
hash_25340,0.0006057330455130054,0.17106300309404696,0.004958488398807499,1.0,0.8295427299514659
hash_442,0.0003578650601829346,0.1708547802717844,0.004940622670733009,1.0,0.8295030847883986
hash_10549,0.0008962383199431298,0.17143070142950412,0.004112054016613228,1.0,0.829465536890439
hash_2748,0.0001777022540873719,0.17076352723935778,0.003121219519570114,1.0,0.8294141750147297
hash_17590,0.0002144459854787823,0.17086293529525937,0.0035793781062881057,1.0,0.8293515106902194
hash_7156,0.0007528872158375585,0.17140993174725655,0.00427368284855649,1.0,0.829342955468581
hash_19161,0.00021138995174426584,0.17098695148632626,0.003433768576132635,1.0,0.8292244384654179
hash_20444,0.00031378333753036394,0.17117674086612458,0.0044614485793489315,1.0,0.8291370424714058
hash_18498,0.00046436740833895936,0.1713686181957088,0.0019453068718153167,1.0,0.8290957492126301
hash_28979,0.0012024611361649165,0.17215124547524116,0.004480172424669674,1.0,0.8290512156609238
hash_11345,0.0008398653595845204,0.17189835560770866,0.004743818770048335,1.0,0.8289415097518757
hash_24077,0.00028865863047191254,0.17156851928380118,0.005085299002249594,1.0,0.8287201393466708
hash_17256,0.00023802467471637016,0.17160759540341564,0.0041588308122945785,1.0,0.8286304292713008
hash_29944,9.499823554589381e-05,0.17171091745469047,0.0030134147996404848,1.0,0.8283840807808553
hash_26574,0.000282625465641443,0.17210147734256787,0.004775693602109876,1.0,0.8281811481230735
hash_25692,0.0008789612717377405,0.17271618982085934,0.005888391132275079,1.0,0.8281627714508784
hash_16235,0.0005452668455428046,0.17244383665039584,0.003123038832743032,1.0,0.8281014301951469
hash_26321,0.0002498535791724902,0.17223161356245562,0.004680380742515232,1.0,0.8280182400167168
hash_28733,0.0002580593603546701,0.1722915368337493,0.003814838292315269,1.0,0.8279665225266054
hash_16385,0.0005395188618487864,0.17266679645890026,0.004091752865608564,1.0,0.8278727224029486
hash_16440,0.0003073988595904568,0.17247421399379456,0.0041274724596233135,1.0,0.8278331848657959
hash_3162,0.00013497045256493398,0.17230221607923477,0.006764208914232136,1.0,0.82783275437333
hash_18622,0.00014502509537993587,0.17236318669228554,0.0032960425456900464,1.0,0.8277818384030943
hash_26475,0.0002127691570331656,0.17255892810538195,0.003415669105834585,1.0,0.8276538410516511
hash_32751,0.0006183045521005977,0.17309933494830462,0.005359734945370242,1.0,0.827518969603796
hash_6558,0.0007581497039624458,0.17327313991000093,0.004484557772776201,1.0,0.8274850097939614
hash_23148,0.00038844770085054973,0.17297312728020914,0.003686284942587784,1.0,0.8274153204206414
hash_3883,0.00027985908448123037,0.17288618955972723,0.0037993801978511337,1.0,0.827393669524754
hash_12132,0.00032560573585057944,0.17300663213263462,0.0037751580685190193,1.0,0.8273189736032158
hash_1215,0.00010168947649031831,0.1729320164314519,0.004879642590074262,1.0,0.8271696730450384
hash_3691,0.00026099950010988415,0.1731229165182613,0.004189599808776629,1.0,0.8271380829818487
hash_1732,0.0006393734549839523,0.17351670706495642,0.006955375469637253,1.0,0.8271226663900275
hash_13872,0.00023447997370684684,0.1731222978550671,0.005399042067065645,1.0,0.8271121821186398
hash_28064,0.000405074170038192,0.1733362492398008,0.003552434145999226,1.0,0.8270688249302374
hash_22401,0.0004425847585380105,0.17356340284992142,0.0019592828572623446,1.0,0.8268791819086166
hash_17745,9.127964953186462e-05,0.17321370873315856,0.003847878356545898,1.0,0.8268775709163733
hash_12146,0.00033251247756706844,0.17355759879498592,0.005095296904015487,1.0,0.8267749136825812
hash_3801,0.000754973901272888,0.1740762753241224,0.006089930972492281,1.0,0.8266786985771505
hash_13825,0.00020889364886856642,0.1735594630196175,0.0031221501382871935,1.0,0.8266494306292511
hash_27871,0.00015916173110555436,0.17361596299694076,0.002810556717073591,1.0,0.8265431987341649
hash_30311,0.0009091734591012813,0.1744097138882869,0.004834878996627238,1.0,0.8264994595708144
hash_30550,0.00023215739459003993,0.173776915864511,0.002098540245153171,1.0,0.826455241530079
hash_13374,0.00028255589143882405,0.17386094287987044,0.0034974145043400067,1.0,0.8264216130115684
hash_19253,0.00030910521863423935,0.17389037986288453,0.003474564692796704,1.0,0.8264187253557496
hash_8101,0.0014959302276649556,0.17507971347523701,0.006778874024444696,1.0,0.8264162167524279
hash_9624,0.0008850358617008705,0.17456404065791656,0.004778440935487804,1.0,0.8263209952037844
hash_20941,0.0002742712785494816,0.1739535140674274,0.0023966952472011284,1.0,0.8263207572111221
hash_7287,0.00017313495621042247,0.1738834976411465,0.0038584860785668505,1.0,0.8262896373150639
hash_28475,0.001014260918804953,0.17479094804710132,0.004693115462354062,1.0,0.8262233128717036
hash_29401,0.0004471335389327996,0.17436348070506222,0.003190627791219045,1.0,0.8260836528338706
hash_4325,0.00010514925609826506,0.174052584899385,0.0030637767954343,1.0,0.8260525643567131
hash_30451,0.0005174860660523754,0.17457387429021548,0.004022400957237077,1.0,0.825943611775837
hash_16974,0.0003543712492122888,0.17443742730321554,0.004496425951649627,1.0,0.8259169439459967
hash_17739,0.00020353011646376113,0.1743635200930528,0.004881532695911837,1.0,0.825840010023411
hash_3262,0.00020895428104590084,0.17444447237112778,0.004067411186928208,1.0,0.8257644819099181
hash_5746,0.0005081582203091068,0.17476698742464383,0.003919195019216953,1.0,0.8257411707956652
hash_26588,0.0010265028764495187,0.1753862485490228,0.005928804532411994,1.0,0.8256402543274268
hash_14683,0.00019447965248576491,0.17462882417451855,0.0045556557517573825,1.0,0.8255656554779672
hash_26058,0.00015682814651043616,0.17459646272291815,0.0021694475112786406,1.0,0.8255603654235923
hash_5105,0.00013531923805151284,0.1746453984401123,0.0031163986224281306,1.0,0.8254899207979393
hash_15320,0.0004034417505871855,0.17494234421978747,0.004918214988122231,1.0,0.8254610975307997
hash_20194,0.0005122917492096981,0.1751455970795957,0.00502412936300973,1.0,0.8253666946696141
hash_14296,0.00030763580385055763,0.17494440949138174,0.0033084224900097295,1.0,0.8253632263124688
hash_5829,0.00047617477814039207,0.1751872096155505,0.0035242189219998926,1.0,0.8252889651625899
hash_2252,0.0008142744771072899,0.1755974959333809,0.004923884143032269,1.0,0.8252167785437264
hash_7179,0.0004031297195154279,0.17535014272599628,0.005390520648573192,1.0,0.8250529869935193
hash_29689,0.00035072251080764226,0.17544837069170938,0.0023294450636184433,1.0,0.8249023518190983
hash_23544,0.0001265392626533838,0.17525163891953327,0.0027471005262066184,1.0,0.8248749003431202
hash_30206,0.000347742525652188,0.17547668180218334,0.006121726908157386,1.0,0.8248710607234688
hash_13752,0.0009997916027207163,0.1762553574341466,0.0047904053704695745,1.0,0.8247444341685741
