Feature,Relevance_to_Target,Max_Redundancy_Score,Mean_Redundancy_Score,Stability_Score,Composite_Score
hash_2573,0.0012823506714855389,0.17649670343419763,0.0034269756481523955,1.0,0.824785647237288
hash_20599,0.00013818108186479435,0.17535450267077607,0.00354536883563134,1.0,0.8247836784110887
hash_13752,0.0009997916027207163,0.1762553574341466,0.004494783822124021,1.0,0.8247444341685741
hash_1551,0.0004990557033387136,0.1758160734031436,0.004802073832783236,1.0,0.8246829823001951
hash_22467,0.00022078309997812764,0.17570563537844378,0.0033006650576274843,1.0,0.8245151477215343
hash_30973,0.00024012964031156547,0.17582649896224425,0.002797175853217428,1.0,0.8244136306780674
hash_27048,3.6747274992801526e-05,0.17574482672738007,0.0032076739759918046,1.0,0.8242919205476127
hash_698,0.0002289762459089332,0.17611205329306348,0.003820357478383083,1.0,0.8241169229528454
hash_10762,0.0008567049588369667,0.17682969479063096,0.004122849095301457,1.0,0.8240270101682061
hash_10463,9.991902998851536e-05,0.17610816268483542,0.0030927113892921646,1.0,0.823991756345153
hash_5021,0.000957759401549919,0.17697150070658169,0.005666600824218244,1.0,0.8239862586949682
hash_12364,0.0009725344915870272,0.177056243392684,0.004898321818966826,1.0,0.823916291098903
hash_8255,0.00039660040033837225,0.1764897150649093,0.0039747555773257635,1.0,0.8239068853354291
hash_16938,0.0002902172329839625,0.17643976860936111,0.0030132984274946965,1.0,0.8238504486236229
hash_14958,0.0004011100605780121,0.1766877649118244,0.004722162116127966,1.0,0.8237133451487537
hash_9769,0.0005665460916138335,0.17697065939119147,0.003025014243692442,1.0,0.8235958867004223
hash_13872,0.00023447997370684684,0.17717995425437286,0.005249967421728542,1.0,0.823054525719334
hash_30732,0.000221441692511381,0.17726726767374423,0.0032678456902313566,1.0,0.8229541740187672
hash_14038,0.0001518889493033288,0.1773036089609146,0.004835415175799212,1.0,0.8228482799883887
hash_21803,1.1822462147388486e-05,0.17722560514389402,0.0027981418409789,1.0,0.8227862173182534
hash_28350,0.0002105587197158926,0.17746806461134615,0.0032104841188894478,1.0,0.8227424941083697
hash_30996,0.0008853117786837351,0.1781639241714506,0.0034659043698435886,1.0,0.8227213876072332
hash_18835,8.64465079534599e-05,0.1773799654282391,0.0031213268994502085,1.0,0.8227064810797144
hash_28838,0.0002807593447198379,0.1776374671395735,0.00362425007588111,1.0,0.8226432922051463
hash_6208,0.0008252832267519796,0.17821680491639996,0.004441775810072302,1.0,0.822608478310352
hash_5525,0.0006960433069257207,0.17811863460460434,0.004692297943901275,1.0,0.8225774087023213
hash_23012,0.0008756997385549677,0.17831829084638512,0.003910018473295329,1.0,0.8225574088921699
hash_7770,0.00026113791174544394,0.1777165716164934,0.0035315808306494744,1.0,0.822544566295252
hash_13768,1.9847513081654608e-05,0.17748627836780007,0.0021686345254550055,1.0,0.8225335691452816
hash_2748,0.0001777022540873719,0.17775611699608412,0.0030357066009560245,1.0,0.8224215852580032
hash_8114,0.0001547719782082765,0.1777479927044543,0.0034976044445911175,1.0,0.8224067792737539
hash_27317,0.0006674296529737969,0.1783673778492653,0.004589136475664491,1.0,0.8223000518037086
hash_31539,0.00012028320076716941,0.17785149075411366,0.004394550313789549,1.0,0.8222687924466535
hash_16800,0.0002096520416231042,0.1779726934513773,0.003252995439935722,1.0,0.8222369585902457
hash_20445,0.00018201802605236807,0.17796368125679388,0.004633471438605711,1.0,0.8222183367692585
hash_6758,0.0006595481810708409,0.17860370044102464,0.004945850731856415,1.0,0.8220558477400464
hash_13403,0.00035555330619466185,0.17836082661443559,0.0034893649133323425,1.0,0.8219947266917591
hash_14796,0.0011071882251980473,0.179261098642462,0.005715940627355151,1.0,0.8218460895827361
hash_4590,0.0001770063818857918,0.17836773997087,0.0033222528997185314,1.0,0.8218092664110158
hash_4809,0.0002699020916376204,0.17849884070554137,0.0041305602587715816,1.0,0.8217710613860963
hash_31048,0.0006618521025708705,0.17897553000196648,0.004734900533639274,1.0,0.8216863221006045
hash_807,0.00038882571872651535,0.17873751796069334,0.0030562329211039877,1.0,0.8216513077580332
hash_15770,0.00017099981860261803,0.178563552548298,0.001949286444257607,1.0,0.8216074472703045
hash_20176,0.00023534643213907658,0.17863859361019835,0.0031371586358182003,1.0,0.8215967528219408
hash_30451,0.0005174860660523754,0.17893984533006466,0.003724130587905201,1.0,0.8215776407359877
hash_15615,0.0003307702576863148,0.17882528494215544,0.005474875765200881,1.0,0.8215054853155308
hash_23206,0.0001250138130379353,0.17864817829781537,0.003930762422256902,1.0,0.8214768355152227
hash_12503,0.0006000683879562611,0.1793713824424577,0.0036942424288811644,1.0,0.8212286859454987
hash_208,0.00011047097195227087,0.17907705775058627,0.0037441894739684047,1.0,0.8210334132213661
